,created,video_1,link,link_vid,embeddings_1,is_duplicate,video_2,embeddings_2,Inception_cosin,Inception_eucld,link_vid_2,UNet,audio,length_ratio
728,2024-06-11 00:33:16,a051e323-bc5f-49de-8f7d-fcab20673054,https://s3.ritm.media/yappy-db-duplicates/a051e323-bc5f-49de-8f7d-fcab20673054.mp4,/content/a051e323-bc5f-49de-8f7d-fcab20673054.mp4,[0.02810261 0.00223996 0.02253438 ... 0.00863196 0.0311704  0.00449356],1,33d13f33-b7d6-48e7-babd-15e2924fa1eb,[0.02779525 0.00272927 0.02128503 ... 0.00743173 0.02842194 0.00266888],0.9933407257837054,0.08451367169618607,/content/33d13f33-b7d6-48e7-babd-15e2924fa1eb.mp4,0.972839443013072,0.9999593619538526,0.0007385524372230008
729,2024-06-02 08:23:11,1c9d65e3-133a-49ad-8317-91a7b1dcb6c1,https://s3.ritm.media/yappy-db-duplicates/1c9d65e3-133a-49ad-8317-91a7b1dcb6c1.mp4,/content/1c9d65e3-133a-49ad-8317-91a7b1dcb6c1.mp4,[0.02374987 0.00877339 0.01505977 ... 0.01329785 0.019824   0.00250459],0,44044d39-5f44-4ce0-9769-b2fad4a400cd,[0.0155783  0.00807903 0.02606817 ... 0.00753711 0.02688172 0.00653944],0.7286115150642462,0.6335975527763367,/content/44044d39-5f44-4ce0-9769-b2fad4a400cd.mp4,0.5983123779296875,0.9026869750479243,0.3003412969283277
730,2024-06-07 21:58:42,5521f095-8e91-4b70-ae83-aacc26cb28a5,https://s3.ritm.media/yappy-db-duplicates/5521f095-8e91-4b70-ae83-aacc26cb28a5.mp4,/content/5521f095-8e91-4b70-ae83-aacc26cb28a5.mp4,[0.00732147 0.00356521 0.02005633 ... 0.0151792  0.00363738 0.01536238],0,0377d2ed-00ce-48be-9ca8-e0149d6e6428,[0.01814792 0.00672022 0.0165022  ... 0.01631808 0.047989   0.02281611],0.5987595631462613,0.6711879372596741,/content/0377d2ed-00ce-48be-9ca8-e0149d6e6428.mp4,0.5789009630680084,0.2012720631877294,0.7489309712889433
731,2024-06-01 19:29:09,0e6519b6-8d41-4d0f-8d3b-7c9ab1f5aab6,https://s3.ritm.media/yappy-db-duplicates/0e6519b6-8d41-4d0f-8d3b-7c9ab1f5aab6.mp4,/content/0e6519b6-8d41-4d0f-8d3b-7c9ab1f5aab6.mp4,[0.02004709 0.01253169 0.00371839 ... 0.00170013 0.03080763 0.0298537 ],0,1e125763-206d-4d20-88bb-be553f48dbd6,[0.00936369 0.0038033  0.01264874 ... 0.00657121 0.02799298 0.00144857],0.5564780982766905,0.9671101570129395,/content/1e125763-206d-4d20-88bb-be553f48dbd6.mp4,0.5977623164653778,0.43189151833769923,0.5753553113553115
732,2024-06-07 02:00:03,3442ca12-5886-49d1-b51a-a21971ca042e,https://s3.ritm.media/yappy-db-duplicates/3442ca12-5886-49d1-b51a-a21971ca042e.mp4,/content/3442ca12-5886-49d1-b51a-a21971ca042e.mp4,"[5.0205518e-03 3.3678231e-03 3.3209403e-03 ... 8.9867272e-06 4.2218915e-03
 5.7338557e-04]",0,32ef9826-4f89-4390-a356-62882893fd81,[0.00753023 0.01723268 0.00616227 ... 0.00834808 0.01814229 0.01108689],0.6029052528372361,0.558184027671814,/content/32ef9826-4f89-4390-a356-62882893fd81.mp4,0.7030381560325623,0.9431036387854678,0.42777777777777776
733,2024-06-01 06:26:15,4d1894ec-b4be-470c-958b-bdc3bdb30be4,https://s3.ritm.media/yappy-db-duplicates/4d1894ec-b4be-470c-958b-bdc3bdb30be4.mp4,/content/4d1894ec-b4be-470c-958b-bdc3bdb30be4.mp4,[0.00672363 0.00746174 0.00366538 ... 0.00292244 0.00597822 0.00560945],0,26244c55-7e37-4918-8111-a173e9426dfb,[0.00398275 0.01327643 0.0144269  ... 0.01734485 0.02444392 0.01459742],0.5775040841136091,0.617895781993866,/content/26244c55-7e37-4918-8111-a173e9426dfb.mp4,0.6065456867218018,0.17211746851111542,0.7664720600500416
734,2024-06-21 00:43:33,1c22e48c-80b6-465e-9716-fd47386d8d42,https://s3.ritm.media/yappy-db-duplicates/1c22e48c-80b6-465e-9716-fd47386d8d42.mp4,/content/1c22e48c-80b6-465e-9716-fd47386d8d42.mp4,[0.00293826 0.04029814 0.02454364 ... 0.02070909 0.00330186 0.01041559],1,1edf3da9-7d7b-47b7-b3e7-f22f07341b04,[0.00370417 0.02906594 0.02128368 ... 0.01933709 0.00257466 0.01332151],0.9803566006281318,0.1733742356300354,/content/1edf3da9-7d7b-47b7-b3e7-f22f07341b04.mp4,0.9606521874666214,1.0,0.0
735,2024-06-16 07:46:25,f17d88c4-51d2-4b63-a3de-e649672211c5,https://s3.ritm.media/yappy-db-duplicates/f17d88c4-51d2-4b63-a3de-e649672211c5.mp4,/content/f17d88c4-51d2-4b63-a3de-e649672211c5.mp4,"[8.0005974e-03 3.3458981e-03 2.3848750e-02 ... 1.0537059e-02 5.6578292e-06
 7.1794413e-05]",1,01772759-af55-4b7b-a9a1-4d0458a4895c,"[5.6999191e-03 5.2872328e-03 1.9427778e-02 ... 9.8160263e-03 5.6578292e-06
 2.1726087e-06]",0.9715209069844631,0.11976708471775055,/content/01772759-af55-4b7b-a9a1-4d0458a4895c.mp4,0.8687182068824768,0.9999983584656424,0.0
736,2024-06-03 17:12:11,2a3c070b-a77d-4e04-bf41-dac8cb400287,https://s3.ritm.media/yappy-db-duplicates/2a3c070b-a77d-4e04-bf41-dac8cb400287.mp4,/content/2a3c070b-a77d-4e04-bf41-dac8cb400287.mp4,[0.00536708 0.01271787 0.00826475 ... 0.01676004 0.03757994 0.01385296],0,24db7249-0ab9-4ca0-b57e-7f8ce19ec41e,[0.01272046 0.01267913 0.01046497 ... 0.00876762 0.04080839 0.0048438 ],0.6999518973793752,0.562608540058136,/content/24db7249-0ab9-4ca0-b57e-7f8ce19ec41e.mp4,0.5799479782581329,0.46485373883244274,0.4746351633078527
737,2024-06-01 16:45:06,82eeda14-f824-4244-b423-f0d4db672d9a,https://s3.ritm.media/yappy-db-duplicates/82eeda14-f824-4244-b423-f0d4db672d9a.mp4,/content/82eeda14-f824-4244-b423-f0d4db672d9a.mp4,[0.0189907  0.03454367 0.0232804  ... 0.02139727 0.03624435 0.00914954],0,314d2988-eb85-4581-8416-da998e036afe,[0.02470906 0.01062108 0.01630119 ... 0.03172351 0.00260899 0.00940278],0.5991019163122518,0.7202684283256531,/content/314d2988-eb85-4581-8416-da998e036afe.mp4,0.592284768819809,0.31720667429404237,0.4444444444444444
738,2024-06-13 10:49:55,2de149e2-ccd1-4038-9331-8f4ccbf0176d,https://s3.ritm.media/yappy-db-duplicates/2de149e2-ccd1-4038-9331-8f4ccbf0176d.mp4,/content/2de149e2-ccd1-4038-9331-8f4ccbf0176d.mp4,[0.01765111 0.01426286 0.01726067 ... 0.03944498 0.01859946 0.02174501],0,14124143-7198-4ae5-97fd-7843d9d80566,[0.00454576 0.01194698 0.00993953 ... 0.01863742 0.01528959 0.01483654],0.6936942881456261,0.8507159948348999,/content/14124143-7198-4ae5-97fd-7843d9d80566.mp4,0.5715264976024628,0.934861397716743,0.7065191256830601
739,2024-06-23 04:47:51,d1d01e10-ce75-4291-b10e-60c77462f57d,https://s3.ritm.media/yappy-db-duplicates/d1d01e10-ce75-4291-b10e-60c77462f57d.mp4,/content/d1d01e10-ce75-4291-b10e-60c77462f57d.mp4,[0.01280082 0.00702226 0.0076153  ... 0.01027563 0.0110358  0.0198985 ],1,3bed5041-57bf-4a4f-975c-7a76bfb10d78,[0.01173851 0.00244809 0.01172366 ... 0.01555896 0.02149805 0.00972339],0.7964959983007648,0.5230750441551208,/content/3bed5041-57bf-4a4f-975c-7a76bfb10d78.mp4,0.6767239570617676,0.9999989859181805,0.0
740,2024-06-02 09:43:43,07c0eafe-82e9-4e3a-b624-6f905ae4d1e7,https://s3.ritm.media/yappy-db-duplicates/07c0eafe-82e9-4e3a-b624-6f905ae4d1e7.mp4,/content/07c0eafe-82e9-4e3a-b624-6f905ae4d1e7.mp4,[0.01058869 0.01134236 0.00335278 ... 0.00735676 0.00199862 0.00284576],0,2fa38271-20f1-4a6f-b3b4-f8e72d457bd2,[0.00807687 0.00380742 0.01395197 ... 0.00619847 0.0325003  0.00251182],0.5523004701899435,0.647980809211731,/content/2fa38271-20f1-4a6f-b3b4-f8e72d457bd2.mp4,0.5952415466308594,0.1540571308272043,0.8085480093676816
741,2024-06-10 18:00:13,8472c2ab-c1bc-4571-8ab0-65882a47ffdf,https://s3.ritm.media/yappy-db-duplicates/8472c2ab-c1bc-4571-8ab0-65882a47ffdf.mp4,/content/8472c2ab-c1bc-4571-8ab0-65882a47ffdf.mp4,[0.0089372  0.01629484 0.01792769 ... 0.00642289 0.00849205 0.01487086],1,1a5f6db1-e99f-4c36-b9ad-26a9ab4a1cc8,[0.0060697  0.01320112 0.01554194 ... 0.00846647 0.00687855 0.02405369],0.9583690970386513,0.3349785804748535,/content/1a5f6db1-e99f-4c36-b9ad-26a9ab4a1cc8.mp4,0.8951184004545212,0.9999998589440064,0.000833333333333286
742,2024-06-17 17:09:57,046611ca-4def-4c45-a762-f24af5466782,https://s3.ritm.media/yappy-db-duplicates/046611ca-4def-4c45-a762-f24af5466782.mp4,/content/046611ca-4def-4c45-a762-f24af5466782.mp4,[0.00335993 0.0025335  0.00658198 ... 0.00416849 0.0011201  0.00474434],0,d5b27910-c40a-4168-93b9-1075a56bef6a,[0.0155254  0.00673659 0.01500924 ... 0.02767173 0.0247474  0.01669035],0.633058122171743,0.7045584321022034,/content/d5b27910-c40a-4168-93b9-1075a56bef6a.mp4,0.5842319428920746,0.760803818580117,0.8341902313624678
743,2024-06-02 16:42:39,12ec9111-0c60-4673-a431-4fcbbeaf63e4,https://s3.ritm.media/yappy-db-duplicates/12ec9111-0c60-4673-a431-4fcbbeaf63e4.mp4,/content/12ec9111-0c60-4673-a431-4fcbbeaf63e4.mp4,[0.026235   0.00407646 0.02160633 ... 0.00820333 0.01499247 0.00144367],0,df76c59f-1015-4201-a8af-d53daa4d133d,[0.02532146 0.02477588 0.03975454 ... 0.00840106 0.02992254 0.02690684],0.7443976769581587,0.5986841320991516,/content/df76c59f-1015-4201-a8af-d53daa4d133d.mp4,0.6079616248607635,0.2876139723240402,0.441717791411043
744,2024-06-02 22:00:01,3f23064f-b218-41c1-a216-2d1998d367de,https://s3.ritm.media/yappy-db-duplicates/3f23064f-b218-41c1-a216-2d1998d367de.mp4,/content/3f23064f-b218-41c1-a216-2d1998d367de.mp4,[0.01247388 0.00149118 0.01567871 ... 0.01470749 0.00327364 0.0037543 ],0,397b4ec1-c800-4855-9e26-6861e3604643,[0.00288956 0.00519337 0.00532063 ... 0.03158249 0.02214669 0.01531295],0.7404504701392159,0.5432865023612976,/content/397b4ec1-c800-4855-9e26-6861e3604643.mp4,0.6488712728023529,0.04458428680523463,0.9243027888446216
745,2024-06-05 02:58:31,2c43d8e5-05cd-4757-b23d-ae331d1c5e23,https://s3.ritm.media/yappy-db-duplicates/2c43d8e5-05cd-4757-b23d-ae331d1c5e23.mp4,/content/2c43d8e5-05cd-4757-b23d-ae331d1c5e23.mp4,[0.00012733 0.         0.03318445 ... 0.00697444 0.00267937 0.0113457 ],0,c8efc573-2587-447f-8290-917b05ddb2ca,[0.01021415 0.02215716 0.01878036 ... 0.02314751 0.02013913 0.00322014],0.5986179541166025,0.7454926371574402,/content/c8efc573-2587-447f-8290-917b05ddb2ca.mp4,0.6122044324874878,0.597354119679691,0.8215547703180212
746,2024-06-17 00:07:41,aaab9e73-3932-470c-918b-a440b5d5ee2c,https://s3.ritm.media/yappy-db-duplicates/aaab9e73-3932-470c-918b-a440b5d5ee2c.mp4,/content/aaab9e73-3932-470c-918b-a440b5d5ee2c.mp4,[0.00733623 0.01046463 0.01926983 ... 0.00513642 0.00889481 0.0158145 ],1,4ee55b11-42ed-4947-b7e2-00ea733c3606,[0.0086428  0.01016332 0.02005669 ... 0.00731864 0.00971551 0.01174372],0.9775909338379447,0.13811039924621582,/content/4ee55b11-42ed-4947-b7e2-00ea733c3606.mp4,0.881514847278595,0.9999959625413526,0.0
747,2024-06-02 20:24:04,3bd5b41a-3419-4f77-ab74-c6f335aa1b40,https://s3.ritm.media/yappy-db-duplicates/3bd5b41a-3419-4f77-ab74-c6f335aa1b40.mp4,/content/3bd5b41a-3419-4f77-ab74-c6f335aa1b40.mp4,[0.00422384 0.00223268 0.01753203 ... 0.00917458 0.00868965 0.02038221],0,a051e323-bc5f-49de-8f7d-fcab20673054,[0.02810261 0.00223996 0.02253438 ... 0.00863196 0.0311704  0.00449356],0.677558468073391,0.5734565854072571,/content/a051e323-bc5f-49de-8f7d-fcab20673054.mp4,0.5892627239227295,0.9110606759770608,0.6829268292682926
748,2024-06-07 17:14:02,6c6ac260-0d07-4192-ac3c-eaaa39a83cd5,https://s3.ritm.media/yappy-db-duplicates/6c6ac260-0d07-4192-ac3c-eaaa39a83cd5.mp4,/content/6c6ac260-0d07-4192-ac3c-eaaa39a83cd5.mp4,[0.01262614 0.00453193 0.01655706 ... 0.01213862 0.02865119 0.01754799],1,4b80b049-8fe3-4240-8170-723dd26a9cc6,[0.01347715 0.00201314 0.01735542 ... 0.010963   0.02746799 0.01661537],0.9891162580881837,0.14633193612098694,/content/4b80b049-8fe3-4240-8170-723dd26a9cc6.mp4,0.9344003945589066,0.9999997655873455,0.00429184549356223
749,2024-06-12 04:38:43,28beabfb-e20e-42f3-9e41-4a1267d0848d,https://s3.ritm.media/yappy-db-duplicates/28beabfb-e20e-42f3-9e41-4a1267d0848d.mp4,/content/28beabfb-e20e-42f3-9e41-4a1267d0848d.mp4,"[7.1098818e-04 5.9194802e-03 2.8813868e-03 ... 1.7182066e-03 6.1289189e-05
 1.6621068e-02]",0,555f1aef-b999-4584-a14f-42860ee14a66,[0.0313215  0.02506817 0.03064408 ... 0.01851136 0.02842018 0.0245359 ],0.4264341284593264,1.001660704612732,/content/555f1aef-b999-4584-a14f-42860ee14a66.mp4,0.6124764382839203,0.8267002962394497,0.6408163265306122
750,2024-06-20 11:41:54,959365b6-0dd1-463b-9c72-66f40bc58415,https://s3.ritm.media/yappy-db-duplicates/959365b6-0dd1-463b-9c72-66f40bc58415.mp4,/content/959365b6-0dd1-463b-9c72-66f40bc58415.mp4,[0.02402887 0.03203027 0.0334782  ... 0.02009834 0.04251195 0.01258478],1,1262482f-1daf-4d6f-b0d6-20f8b3d3655d,[0.02687507 0.03004258 0.02903587 ... 0.0203609  0.0457584  0.00989169],0.9734872141607154,0.24551881849765778,/content/1262482f-1daf-4d6f-b0d6-20f8b3d3655d.mp4,0.8989119678735733,0.9999572521607122,0.0
751,2024-06-02 21:42:44,1d9b5a95-888f-4368-ae1a-43eb9026b8c8,https://s3.ritm.media/yappy-db-duplicates/1d9b5a95-888f-4368-ae1a-43eb9026b8c8.mp4,/content/1d9b5a95-888f-4368-ae1a-43eb9026b8c8.mp4,[0.02982687 0.01367414 0.02431491 ... 0.02597087 0.03426212 0.01929755],0,3442ca12-5886-49d1-b51a-a21971ca042e,"[5.0205518e-03 3.3678231e-03 3.3209403e-03 ... 8.9867272e-06 4.2218915e-03
 5.7338557e-04]",0.6548267987859512,1.0312939882278442,/content/3442ca12-5886-49d1-b51a-a21971ca042e.mp4,0.6978307664394379,0.19476685388325854,0.4829317269076305
752,2024-06-16 23:50:53,3e5b5820-6dfa-48e8-85d5-f6b3fc2075d1,https://s3.ritm.media/yappy-db-duplicates/3e5b5820-6dfa-48e8-85d5-f6b3fc2075d1.mp4,/content/3e5b5820-6dfa-48e8-85d5-f6b3fc2075d1.mp4,[0.0164727  0.02126455 0.0336745  ... 0.01524009 0.02862308 0.01026578],0,527577af-7e90-44a9-bf1a-7f724ef745f9,[0.00362455 0.00743789 0.01063273 ... 0.00841598 0.00711128 0.00484567],0.5963191904383419,0.6396618485450745,/content/527577af-7e90-44a9-bf1a-7f724ef745f9.mp4,0.6126739978790283,0.9108256288735832,0.6393280632411068
753,2024-06-06 19:18:20,44104f35-db6f-44a8-a8f1-531d3e42754f,https://s3.ritm.media/yappy-db-duplicates/44104f35-db6f-44a8-a8f1-531d3e42754f.mp4,/content/44104f35-db6f-44a8-a8f1-531d3e42754f.mp4,[0.00943163 0.00805642 0.01378929 ... 0.01131489 0.00954581 0.01768183],0,222f29c6-462e-4fd0-8704-27c0c0c8c897,[0.00380854 0.00987824 0.0110197  ... 0.00619547 0.02338344 0.00145028],0.6930195010202276,0.5524121522903442,/content/222f29c6-462e-4fd0-8704-27c0c0c8c897.mp4,0.6245081424713135,0.06521393743824289,0.7816666666666666
754,2024-06-05 03:43:56,1ae3c30d-0f29-46c8-aed6-b5a1651b26df,https://s3.ritm.media/yappy-db-duplicates/1ae3c30d-0f29-46c8-aed6-b5a1651b26df.mp4,/content/1ae3c30d-0f29-46c8-aed6-b5a1651b26df.mp4,[0.00909743 0.01068002 0.03756144 ... 0.00412853 0.042294   0.01351752],0,3945c0f5-4ad7-4b6c-be3f-e2f79566be96,[0.0044992  0.00867205 0.00486022 ... 0.00546993 0.01471134 0.00420398],0.6249664234596475,0.5711100697517395,/content/3945c0f5-4ad7-4b6c-be3f-e2f79566be96.mp4,0.6158925592899323,0.6515651623062058,0.4869762174405436
755,2024-06-07 03:35:05,0e0f0ccd-72b1-4345-9632-0676d03a6d68,https://s3.ritm.media/yappy-db-duplicates/0e0f0ccd-72b1-4345-9632-0676d03a6d68.mp4,/content/0e0f0ccd-72b1-4345-9632-0676d03a6d68.mp4,[0.00949327 0.03858838 0.03451231 ... 0.01151204 0.01671993 0.01581237],0,a7190d9a-2dc4-49fd-bb88-b83cc2ae3b56,[0.02871314 0.02423701 0.0355625  ... 0.01977727 0.04089537 0.00470421],0.6402666244770776,0.8929545283317566,/content/a7190d9a-2dc4-49fd-bb88-b83cc2ae3b56.mp4,0.5756123960018158,0.741695161587408,0.6781517094017094
756,2024-06-02 15:14:53,51e4a7a5-62f7-4aad-9172-f2bf41635d47,https://s3.ritm.media/yappy-db-duplicates/51e4a7a5-62f7-4aad-9172-f2bf41635d47.mp4,/content/51e4a7a5-62f7-4aad-9172-f2bf41635d47.mp4,[0.01164689 0.01570118 0.02538652 ... 0.00749313 0.01807786 0.00600567],0,0583976d-30d9-4952-8ab2-b318fd6e3fbb,[0.01455617 0.00329958 0.01180461 ... 0.00274805 0.01003265 0.00657246],0.6567742839173689,0.780349612236023,/content/0583976d-30d9-4952-8ab2-b318fd6e3fbb.mp4,0.609514594078064,0.8771937616699962,0.6878555176336747
757,2024-06-16 18:47:44,8ca3ad23-8b06-4071-b5bc-8c18f92d3c68,https://s3.ritm.media/yappy-db-duplicates/8ca3ad23-8b06-4071-b5bc-8c18f92d3c68.mp4,/content/8ca3ad23-8b06-4071-b5bc-8c18f92d3c68.mp4,[0.00388796 0.01024769 0.0254728  ... 0.00406068 0.05232914 0.00636296],1,56cafb2c-997d-4067-bf67-2d973939cce0,[0.00310097 0.0076205  0.01778067 ... 0.00537296 0.0355013  0.01025387],0.92210759946408,0.2823191285133362,/content/56cafb2c-997d-4067-bf67-2d973939cce0.mp4,0.7342174351215363,0.999998944536334,0.0
758,2024-06-01 16:21:10,2b923d82-ee33-4acc-b678-a6eac422a9c7,https://s3.ritm.media/yappy-db-duplicates/2b923d82-ee33-4acc-b678-a6eac422a9c7.mp4,/content/2b923d82-ee33-4acc-b678-a6eac422a9c7.mp4,[0.00688938 0.01068938 0.00806652 ... 0.00076414 0.01233136 0.00608753],0,4fbeba57-89b7-4eb9-9491-65c77f103c44,[0.02688717 0.02362579 0.01809518 ... 0.00319495 0.0381351  0.00402029],0.6167701534118654,0.574202299118042,/content/4fbeba57-89b7-4eb9-9491-65c77f103c44.mp4,0.6911045610904694,0.07116050684529063,0.725314183123878
759,2024-06-01 17:20:07,17c66ec7-78e0-4c58-9094-e25d94b250f3,https://s3.ritm.media/yappy-db-duplicates/17c66ec7-78e0-4c58-9094-e25d94b250f3.mp4,/content/17c66ec7-78e0-4c58-9094-e25d94b250f3.mp4,[0.00532838 0.0090061  0.00260724 ... 0.01052032 0.01052203 0.00638923],0,576269f3-cf91-43bb-9054-7bc5e440d573,[0.00942702 0.00539468 0.02272368 ... 0.0050157  0.02221831 0.01001556],0.665622993825616,0.547451913356781,/content/576269f3-cf91-43bb-9054-7bc5e440d573.mp4,0.6023228466510773,0.8657247167347363,0.4313551815766165
760,2024-06-04 05:56:22,1804caf8-4ab8-441d-8701-f4ddbfc4ab51,https://s3.ritm.media/yappy-db-duplicates/1804caf8-4ab8-441d-8701-f4ddbfc4ab51.mp4,/content/1804caf8-4ab8-441d-8701-f4ddbfc4ab51.mp4,[0.01225696 0.00572643 0.01162081 ... 0.01619201 0.02337189 0.01637035],0,522e8912-4c0e-411d-b71b-f78c4b02a6bf,[0.01005224 0.00922443 0.02445391 ... 0.01074759 0.00901274 0.01005082],0.6202854771213577,0.6802035570144653,/content/522e8912-4c0e-411d-b71b-f78c4b02a6bf.mp4,0.607742577791214,0.39546607951556534,0.6990881458966566
761,2024-06-06 01:19:51,38a0a22b-cb0b-4759-890c-b5b3b6a397ae,https://s3.ritm.media/yappy-db-duplicates/38a0a22b-cb0b-4759-890c-b5b3b6a397ae.mp4,/content/38a0a22b-cb0b-4759-890c-b5b3b6a397ae.mp4,[0.00954934 0.00758934 0.01943039 ... 0.01828899 0.01968477 0.00793882],0,1ad0536e-8422-409f-9e4a-3dc64f5e260a,[0.01475442 0.00931416 0.00855112 ... 0.0055939  0.02431665 0.02165681],0.6536771250820649,0.8756622076034546,/content/1ad0536e-8422-409f-9e4a-3dc64f5e260a.mp4,0.6170643866062164,0.8086582937272845,0.299738219895288
762,2024-06-04 20:24:41,182901f0-3e62-4d1d-a2e1-22e092db7992,https://s3.ritm.media/yappy-db-duplicates/182901f0-3e62-4d1d-a2e1-22e092db7992.mp4,/content/182901f0-3e62-4d1d-a2e1-22e092db7992.mp4,[0.00931407 0.01470246 0.01805452 ... 0.00462708 0.02294491 0.01086786],0,45f0ea8f-43f4-4dab-9f73-2085373aa350,[0.01063659 0.01848149 0.01531841 ... 0.00154589 0.00975328 0.00259552],0.739971898537593,0.548299252986908,/content/45f0ea8f-43f4-4dab-9f73-2085373aa350.mp4,0.5905974805355072,0.47793125842832973,0.7464239271781534
763,2024-06-18 22:32:55,3590dd9e-cb75-46fa-845a-6b6af4e07a3b,https://s3.ritm.media/yappy-db-duplicates/3590dd9e-cb75-46fa-845a-6b6af4e07a3b.mp4,/content/3590dd9e-cb75-46fa-845a-6b6af4e07a3b.mp4,"[9.2442306e-03 1.3375229e-02 9.7862398e-04 ... 7.0185626e-05 2.5532344e-02
 3.2507405e-03]",0,61e212a3-757f-4598-85d6-72117f8bde1c,[0.00540556 0.0011787  0.01441004 ... 0.01453201 0.02767516 0.02269827],0.5487026634909021,0.895521342754364,/content/61e212a3-757f-4598-85d6-72117f8bde1c.mp4,0.5947789251804352,,0.1253712183944742
764,2024-06-01 22:56:51,35907a95-5ea8-4fa9-a150-657397138452,https://s3.ritm.media/yappy-db-duplicates/35907a95-5ea8-4fa9-a150-657397138452.mp4,/content/35907a95-5ea8-4fa9-a150-657397138452.mp4,[0.01107339 0.01302056 0.01007543 ... 0.01451018 0.03752402 0.0055692 ],0,3c38a749-3c45-46ec-8cdf-929d5ac2e438,[0.02081679 0.00953269 0.00766653 ... 0.00862645 0.01703007 0.00688092],0.6829898917252508,0.8972170352935791,/content/3c38a749-3c45-46ec-8cdf-929d5ac2e438.mp4,0.5310840606689453,0.3229033399889121,0.9092913779890837
765,2024-06-01 00:13:20,31cc33d5-95de-4799-ad01-87c8498d1bde,https://s3.ritm.media/yappy-db-duplicates/31cc33d5-95de-4799-ad01-87c8498d1bde.mp4,/content/31cc33d5-95de-4799-ad01-87c8498d1bde.mp4,[0.0081538  0.01589445 0.03461569 ... 0.03263849 0.05651218 0.00745278],0,af70f0fe-b6da-42c0-b4f4-0a075c3bf9d1,[0.03151299 0.02270684 0.02299013 ... 0.02724191 0.03236402 0.03205614],0.7187414998512163,0.7430942058563232,/content/af70f0fe-b6da-42c0-b4f4-0a075c3bf9d1.mp4,0.5877895355224609,0.70112908128552,0.5196544276457883
766,2024-06-03 02:58:06,4e73457b-c828-4780-ae6b-4ef0b7dc2429,https://s3.ritm.media/yappy-db-duplicates/4e73457b-c828-4780-ae6b-4ef0b7dc2429.mp4,/content/4e73457b-c828-4780-ae6b-4ef0b7dc2429.mp4,[0.00336863 0.00410949 0.0071157  ... 0.01199582 0.00633704 0.00288979],0,4976083f-1897-4842-b8c8-68f69244791a,[0.01307873 0.01746801 0.01637041 ... 0.01717823 0.02731485 0.01466602],0.5897530859482191,0.5945925116539001,/content/4976083f-1897-4842-b8c8-68f69244791a.mp4,0.5917539894580841,0.4648833268035706,0.20466321243523325
767,2024-06-16 02:52:03,4cc0d9c5-603a-4176-9e46-5e15e1a25595,https://s3.ritm.media/yappy-db-duplicates/4cc0d9c5-603a-4176-9e46-5e15e1a25595.mp4,/content/4cc0d9c5-603a-4176-9e46-5e15e1a25595.mp4,[0.0244701  0.02113665 0.02401626 ... 0.01888561 0.04599758 0.01057704],0,bfb2d6f6-9a9a-49ce-9e32-2e17d525c1d7,[0.05029291 0.01093926 0.00145614 ... 0.03510739 0.01961592 0.00868509],0.5622223568730502,0.7216609120368958,/content/bfb2d6f6-9a9a-49ce-9e32-2e17d525c1d7.mp4,0.5852788388729095,0.16619879729628861,0.2046204620462046
768,2024-06-16 08:54:18,ac6c8daf-92a1-4a97-8607-705eb95113ee,https://s3.ritm.media/yappy-db-duplicates/ac6c8daf-92a1-4a97-8607-705eb95113ee.mp4,/content/ac6c8daf-92a1-4a97-8607-705eb95113ee.mp4,[0.00170498 0.0045472  0.02117809 ... 0.00728343 0.04598881 0.01571891],1,523704cd-b398-4f5d-a937-f12b358688bb,[0.00051988 0.00142843 0.01612239 ... 0.00127048 0.02307613 0.01824898],0.9566385634860967,0.19884435832500458,/content/523704cd-b398-4f5d-a937-f12b358688bb.mp4,0.8705008774995804,0.9999881882163806,0.0
769,2024-06-11 08:58:50,3b48ffa3-db42-4d8c-8f37-6f5cbe2b406c,https://s3.ritm.media/yappy-db-duplicates/3b48ffa3-db42-4d8c-8f37-6f5cbe2b406c.mp4,/content/3b48ffa3-db42-4d8c-8f37-6f5cbe2b406c.mp4,[0.01469634 0.0181403  0.01914467 ... 0.01229533 0.00821234 0.00122572],0,08f34397-e74f-4064-a64b-794ac257cd6a,[0.00845506 0.00266931 0.00907117 ... 0.01303068 0.00976751 0.01823812],0.6153091169811217,0.5565963387489319,/content/08f34397-e74f-4064-a64b-794ac257cd6a.mp4,0.5684978067874908,0.4637578783017571,0.20444444444444443
770,2024-06-18 11:12:25,2d187251-29ff-45f1-9496-12ebf30bcfa2,https://s3.ritm.media/yappy-db-duplicates/2d187251-29ff-45f1-9496-12ebf30bcfa2.mp4,/content/2d187251-29ff-45f1-9496-12ebf30bcfa2.mp4,[0.00336795 0.01324281 0.01150929 ... 0.00773196 0.03284742 0.01346517],1,046611ca-4def-4c45-a762-f24af5466782,[0.00335993 0.0025335  0.00658198 ... 0.00416849 0.0011201  0.00474434],0.7201267710647359,0.5102477669715881,/content/046611ca-4def-4c45-a762-f24af5466782.mp4,0.777565598487854,0.8372204553357919,0.0
